Year,Month,dewey,counts
2016,08-31,200,113
2016,08-31,300,518
2016,08-31,400,41
2016,08-31,500,409
2016,08-31,600,781
2016,08-31,700,1516
2016,08-31,800,208
2016,08-31,900,450
2016,09-01,0,5608
2016,09-01,100,163
2016,09-01,200,94
2016,09-01,300,527
2016,09-01,400,35
2016,09-01,500,315
2016,09-01,600,793
2016,09-01,700,1252
2016,09-01,800,232
2016,09-01,900,394
2016,09-02,0,4286
2016,09-02,100,132
2016,09-02,200,69
2016,09-02,300,408
2016,09-02,400,29
2016,09-02,500,274
2016,09-02,600,531
2016,09-02,700,989
2016,09-02,800,181
2016,09-02,900,362
2016,09-03,0,5350
2016,09-03,100,193
2016,09-03,200,84
2016,09-03,300,571
2016,09-03,400,37
2016,09-03,500,323
2016,09-03,600,810
2016,09-03,700,1295
2016,09-03,800,268
2016,09-03,900,404
2016,09-04,0,3166
2016,09-04,100,98
2016,09-04,200,47
2016,09-04,300,319
2016,09-04,400,25
2016,09-04,500,226
2016,09-04,600,494
2016,09-04,700,823
2016,09-04,800,148
2016,09-04,900,254
2016,09-06,0,7991
2016,09-06,100,258
2016,09-06,200,135
2016,09-06,300,729
2016,09-06,400,64
2016,09-06,500,466
2016,09-06,600,1067
2016,09-06,700,1934
2016,09-06,800,357
2016,09-06,900,535
2016,09-07,0,5625
2016,09-07,100,159
2016,09-07,200,95
2016,09-07,300,574
2016,09-07,400,47
2016,09-07,500,390
2016,09-07,600,801
2016,09-07,700,1131
2016,09-07,800,293
2016,09-07,900,468
2016,09-08,0,5221
2016,09-08,100,167
2016,09-08,200,95
2016,09-08,300,455
2016,09-08,400,52
2016,09-08,500,357
2016,09-08,600,704
2016,09-08,700,1238
2016,09-08,800,204
2016,09-08,900,401
2016,09-09,0,3524
2016,09-09,100,136
2016,09-09,200,53
2016,09-09,300,326
2016,09-09,400,32
2016,09-09,500,154
2016,09-09,600,519
2016,09-09,700,679
2016,09-09,800,159
2016,09-09,900,293
2016,09-10,0,5244
2016,09-10,100,174
2016,09-10,200,79
2016,09-10,300,520
2016,09-10,400,35
2016,09-10,500,307
2016,09-10,600,807
2016,09-10,700,1510
2016,09-10,800,266
2016,09-10,900,395
2016,09-11,0,3392
2016,09-11,100,110
2016,09-11,200,59
2016,09-11,300,368
2016,09-11,400,26
2016,09-11,500,215
2016,09-11,600,489
2016,09-11,700,1056
2016,09-11,800,191
2016,09-11,900,279
2016,09-12,0,5564
2016,09-12,100,197
2016,09-12,200,104
2016,09-12,300,532
2016,09-12,400,43
2016,09-12,500,287
2016,09-12,600,798
2016,09-12,700,1286
2016,09-12,800,254
2016,09-12,900,389
2016,09-13,0,5305
2016,09-13,100,201
2016,09-13,200,98
2016,09-13,300,597
2016,09-13,400,42
2016,09-13,500,329
2016,09-13,600,825
2016,09-13,700,1254
2016,09-13,800,227
2016,09-13,900,398
2016,09-14,0,5063
2016,09-14,100,171
2016,09-14,200,81
2016,09-14,300,503
2016,09-14,400,37
2016,09-14,500,298
2016,09-14,600,790
2016,09-14,700,1257
2016,09-14,800,214
2016,09-14,900,397
2016,09-15,0,5086
2016,09-15,100,166
2016,09-15,200,97
2016,09-15,300,524
2016,09-15,400,45
2016,09-15,500,357
2016,09-15,600,794
2016,09-15,700,1376
2016,09-15,800,266
2016,09-15,900,434
2016,09-16,0,3815
2016,09-16,100,121
2016,09-16,200,76
2016,09-16,300,342
2016,09-16,400,34
2016,09-16,500,229
2016,09-16,600,529
2016,09-16,700,853
2016,09-16,800,197
2016,09-16,900,272
2016,09-17,0,6124
2016,09-17,100,163
2016,09-17,200,104
2016,09-17,300,581
2016,09-17,400,56
2016,09-17,500,344
2016,09-17,600,856
2016,09-17,700,1596
2016,09-17,800,229
2016,09-17,900,448
2016,09-18,0,3512
2016,09-18,100,117
2016,09-18,200,70
2016,09-18,300,335
2016,09-18,400,32
2016,09-18,500,201
2016,09-18,600,487
2016,09-18,700,886
2016,09-18,800,139
2016,09-18,900,278
2016,09-19,0,5520
2016,09-19,100,200
2016,09-19,200,116
2016,09-19,300,547
2016,09-19,400,48
2016,09-19,500,334
2016,09-19,600,825
2016,09-19,700,1549
2016,09-19,800,226
2016,09-19,900,380
2016,09-20,0,5216
2016,09-20,100,176
2016,09-20,200,91
2016,09-20,300,502
2016,09-20,400,39
2016,09-20,500,332
2016,09-20,600,778
2016,09-20,700,1184
2016,09-20,800,238
2016,09-20,900,356
2016,09-21,0,4836
2016,09-21,100,163
2016,09-21,200,97
2016,09-21,300,471
2016,09-21,400,42
2016,09-21,500,300
2016,09-21,600,691
2016,09-21,700,989
2016,09-21,800,209
2016,09-21,900,314
2016,09-22,0,4823
2016,09-22,100,131
2016,09-22,200,95
2016,09-22,300,499
2016,09-22,400,34
2016,09-22,500,265
2016,09-22,600,719
2016,09-22,700,1106
2016,09-22,800,242
2016,09-22,900,329
2016,09-23,0,3838
2016,09-23,100,123
2016,09-23,200,97
2016,09-23,300,380
2016,09-23,400,29
2016,09-23,500,206
2016,09-23,600,510
2016,09-23,700,867
2016,09-23,800,151
2016,09-23,900,253
2016,09-24,0,5019
2016,09-24,100,171
2016,09-24,200,82
2016,09-24,300,496
2016,09-24,400,47
2016,09-24,500,259
2016,09-24,600,810
2016,09-24,700,1368
2016,09-24,800,238
2016,09-24,900,381
2016,09-25,0,3341
2016,09-25,100,102
2016,09-25,200,62
2016,09-25,300,368
2016,09-25,400,36
2016,09-25,500,198
2016,09-25,600,404
2016,09-25,700,954
2016,09-25,800,160
2016,09-25,900,208
2016,09-26,0,5110
2016,09-26,100,164
2016,09-26,200,120
2016,09-26,300,488
2016,09-26,400,32
2016,09-26,500,312
2016,09-26,600,711
2016,09-26,700,1135
2016,09-26,800,208
2016,09-26,900,361
2016,09-27,0,5073
2016,09-27,100,138
2016,09-27,200,103
2016,09-27,300,507
2016,09-27,400,45
2016,09-27,500,281
2016,09-27,600,754
2016,09-27,700,1249
2016,09-27,800,198
2016,09-27,900,385
2016,09-28,0,5543
2016,09-28,100,159
2016,09-28,200,101
2016,09-28,300,507
2016,09-28,400,42
2016,09-28,500,305
2016,09-28,600,665
2016,09-28,700,1208
2016,09-28,800,190
2016,09-28,900,328
2016,09-29,0,4749
2016,09-29,100,146
2016,09-29,200,70
2016,09-29,300,461
2016,09-29,400,42
2016,09-29,500,247
2016,09-29,600,670
2016,09-29,700,1020
2016,09-29,800,186
2016,09-29,900,342
2016,09-30,0,3300
2016,09-30,100,111
2016,09-30,200,56
2016,09-30,300,360
2016,09-30,400,26
2016,09-30,500,186
2016,09-30,600,478
2016,09-30,700,681
2016,09-30,800,150
2016,09-30,900,247
2016,10-01,0,5590
2016,10-01,100,162
2016,10-01,200,95
2016,10-01,300,549
2016,10-01,400,45
2016,10-01,500,340
2016,10-01,600,834
2016,10-01,700,1471
2016,10-01,800,165
2016,10-01,900,418
2016,10-02,0,3629
2016,10-02,100,113
2016,10-02,200,67
2016,10-02,300,342
2016,10-02,400,23
2016,10-02,500,270
2016,10-02,600,541
2016,10-02,700,934
2016,10-02,800,147
2016,10-02,900,276
2016,10-03,0,5613
2016,10-03,100,173
2016,10-03,200,80
2016,10-03,300,597
2016,10-03,400,29
2016,10-03,500,396
2016,10-03,600,828
2016,10-03,700,1233
2016,10-03,800,245
2016,10-03,900,413
2016,10-04,0,5177
2016,10-04,100,165
2016,10-04,200,92
2016,10-04,300,477
2016,10-04,400,31
2016,10-04,500,287
2016,10-04,600,653
2016,10-04,700,1073
2016,10-04,800,202
2016,10-04,900,350
2016,10-05,0,5551
2016,10-05,100,158
2016,10-05,200,90
2016,10-05,300,539
2016,10-05,400,69
2016,10-05,500,409
2016,10-05,600,803
2016,10-05,700,1114
2016,10-05,800,275
2016,10-05,900,418
2016,10-06,0,5217
2016,10-06,100,161
2016,10-06,200,95
2016,10-06,300,513
2016,10-06,400,45
2016,10-06,500,342
2016,10-06,600,713
2016,10-06,700,1172
2016,10-06,800,265
2016,10-06,900,347
2016,10-07,0,3976
2016,10-07,100,115
2016,10-07,200,77
2016,10-07,300,397
2016,10-07,400,35
2016,10-07,500,261
2016,10-07,600,547
2016,10-07,700,811
2016,10-07,800,172
2016,10-07,900,288
2016,10-08,0,5496
2016,10-08,100,152
2016,10-08,200,91
2016,10-08,300,551
2016,10-08,400,31
2016,10-08,500,292
2016,10-08,600,676
2016,10-08,700,1135
2016,10-08,800,183
2016,10-08,900,420
2016,10-09,0,4138
2016,10-09,100,118
2016,10-09,200,48
2016,10-09,300,363
2016,10-09,400,19
2016,10-09,500,225
2016,10-09,600,511
2016,10-09,700,961
2016,10-09,800,164
2016,10-09,900,277
2016,10-10,0,5462
2016,10-10,100,207
2016,10-10,200,142
2016,10-10,300,547
2016,10-10,400,38
2016,10-10,500,344
2016,10-10,600,783
2016,10-10,700,1139
2016,10-10,800,208
2016,10-10,900,356
2016,10-11,0,5135
2016,10-11,100,138
2016,10-11,200,128
2016,10-11,300,552
2016,10-11,400,36
2016,10-11,500,344
2016,10-11,600,638
2016,10-11,700,1066
2016,10-11,800,205
2016,10-11,900,394
2016,10-12,0,4726
2016,10-12,100,144
2016,10-12,200,146
2016,10-12,300,457
2016,10-12,400,43
2016,10-12,500,258
2016,10-12,600,705
2016,10-12,700,1096
2016,10-12,800,172
2016,10-12,900,340
2016,10-13,0,4808
2016,10-13,100,126
2016,10-13,200,78
2016,10-13,300,480
2016,10-13,400,38
2016,10-13,500,291
2016,10-13,600,678
2016,10-13,700,1109
2016,10-13,800,190
2016,10-13,900,361
2016,10-14,0,4554
2016,10-14,100,119
2016,10-14,200,67
2016,10-14,300,388
2016,10-14,400,32
2016,10-14,500,224
2016,10-14,600,506
2016,10-14,700,1100
2016,10-14,800,171
2016,10-14,900,259
2016,10-15,0,4044
2016,10-15,100,107
2016,10-15,200,80
2016,10-15,300,394
2016,10-15,400,26
2016,10-15,500,259
2016,10-15,600,598
2016,10-15,700,989
2016,10-15,800,163
2016,10-15,900,269
2016,10-16,0,3973
2016,10-16,100,134
2016,10-16,200,73
2016,10-16,300,463
2016,10-16,400,25
2016,10-16,500,314
2016,10-16,600,572
2016,10-16,700,957
2016,10-16,800,197
2016,10-16,900,246
2016,10-17,0,6010
2016,10-17,100,159
2016,10-17,200,123
2016,10-17,300,575
2016,10-17,400,35
2016,10-17,500,336
2016,10-17,600,774
2016,10-17,700,1354
2016,10-17,800,258
2016,10-17,900,367
2016,10-18,0,5244
2016,10-18,100,179
2016,10-18,200,73
2016,10-18,300,552
2016,10-18,400,31
2016,10-18,500,342
2016,10-18,600,706
2016,10-18,700,1175
2016,10-18,800,229
2016,10-18,900,398
2016,10-19,0,5071
2016,10-19,100,167
2016,10-19,200,92
2016,10-19,300,480
2016,10-19,400,47
2016,10-19,500,371
2016,10-19,600,678
2016,10-19,700,1027
2016,10-19,800,205
2016,10-19,900,332
2016,10-20,0,5163
2016,10-20,100,144
2016,10-20,200,79
2016,10-20,300,458
2016,10-20,400,37
2016,10-20,500,270
2016,10-20,600,672
2016,10-20,700,1149
2016,10-20,800,229
2016,10-20,900,339
2016,10-21,0,3430
2016,10-21,100,112
2016,10-21,200,74
2016,10-21,300,356
2016,10-21,400,32
2016,10-21,500,202
2016,10-21,600,534
2016,10-21,700,805
2016,10-21,800,177
2016,10-21,900,253
2016,10-22,0,4655
2016,10-22,100,176
2016,10-22,200,96
2016,10-22,300,483
2016,10-22,400,64
2016,10-22,500,320
2016,10-22,600,903
2016,10-22,700,1261
2016,10-22,800,222
2016,10-22,900,344
2016,10-23,0,3590
2016,10-23,100,147
2016,10-23,200,72
2016,10-23,300,352
2016,10-23,400,36
2016,10-23,500,274
2016,10-23,600,468
2016,10-23,700,1016
2016,10-23,800,133
2016,10-23,900,324
2016,10-24,0,5245
2016,10-24,100,171
2016,10-24,200,98
2016,10-24,300,575
2016,10-24,400,41
2016,10-24,500,421
2016,10-24,600,838
2016,10-24,700,1321
2016,10-24,800,257
2016,10-24,900,365
2016,10-25,0,5075
2016,10-25,100,180
2016,10-25,200,108
2016,10-25,300,497
2016,10-25,400,32
2016,10-25,500,328
2016,10-25,600,823
2016,10-25,700,1225
2016,10-25,800,253
2016,10-25,900,376
2016,10-26,0,5008
2016,10-26,100,131
2016,10-26,200,76
2016,10-26,300,491
2016,10-26,400,53
2016,10-26,500,240
2016,10-26,600,645
2016,10-26,700,1128
2016,10-26,800,189
2016,10-26,900,349
2016,10-27,0,5007
2016,10-27,100,183
2016,10-27,200,107
2016,10-27,300,480
2016,10-27,400,46
2016,10-27,500,275
2016,10-27,600,703
2016,10-27,700,1081
2016,10-27,800,210
2016,10-27,900,351
2016,10-28,0,3408
2016,10-28,100,112
2016,10-28,200,73
2016,10-28,300,349
2016,10-28,400,30
2016,10-28,500,192
2016,10-28,600,453
2016,10-28,700,798
2016,10-28,800,164
2016,10-28,900,246
2016,10-29,0,5589
2016,10-29,100,180
2016,10-29,200,98
2016,10-29,300,615
2016,10-29,400,27
2016,10-29,500,319
2016,10-29,600,848
2016,10-29,700,1422
2016,10-29,800,218
2016,10-29,900,344
2016,10-30,0,3658
2016,10-30,100,133
2016,10-30,200,60
2016,10-30,300,354
2016,10-30,400,35
2016,10-30,500,239
2016,10-30,600,556
2016,10-30,700,836
2016,10-30,800,139
2016,10-30,900,272
2016,10-31,0,3678
2016,10-31,100,146
2016,10-31,200,115
2016,10-31,300,457
2016,10-31,400,42
2016,10-31,500,256
2016,10-31,600,721
2016,10-31,700,837
2016,10-31,800,191
2016,10-31,900,408
2016,11-01,0,5104
2016,11-01,100,222
2016,11-01,200,124
2016,11-01,300,625
2016,11-01,400,40
2016,11-01,500,354
2016,11-01,600,742
2016,11-01,700,1206
2016,11-01,800,198
2016,11-01,900,402
2016,11-02,0,5103
2016,11-02,100,156
2016,11-02,200,97
2016,11-02,300,493
2016,11-02,400,59
2016,11-02,500,336
2016,11-02,600,658
2016,11-02,700,1055
2016,11-02,800,254
2016,11-02,900,284
2016,11-03,0,4685
2016,11-03,100,178
2016,11-03,200,73
2016,11-03,300,510
2016,11-03,400,36
2016,11-03,500,308
2016,11-03,600,703
2016,11-03,700,1037
2016,11-03,800,220
2016,11-03,900,373
2016,11-04,0,3922
2016,11-04,100,98
2016,11-04,200,61
2016,11-04,300,375
2016,11-04,400,29
2016,11-04,500,190
2016,11-04,600,504
2016,11-04,700,839
2016,11-04,800,174
2016,11-04,900,285
2016,11-05,0,5772
2016,11-05,100,164
2016,11-05,200,93
2016,11-05,300,587
2016,11-05,400,41
2016,11-05,500,375
2016,11-05,600,889
2016,11-05,700,1373
2016,11-05,800,221
2016,11-05,900,389
2016,11-06,0,4090
2016,11-06,100,117
2016,11-06,200,73
2016,11-06,300,407
2016,11-06,400,27
2016,11-06,500,290
2016,11-06,600,667
2016,11-06,700,1103
2016,11-06,800,192
2016,11-06,900,421
2016,11-07,0,5699
2016,11-07,100,159
2016,11-07,200,119
2016,11-07,300,569
2016,11-07,400,31
2016,11-07,500,362
2016,11-07,600,779
2016,11-07,700,1316
2016,11-07,800,253
2016,11-07,900,439
2016,11-08,0,4159
2016,11-08,100,130
2016,11-08,200,80
2016,11-08,300,463
2016,11-08,400,33
2016,11-08,500,277
2016,11-08,600,645
2016,11-08,700,964
2016,11-08,800,184
2016,11-08,900,309
2016,11-09,0,5000
2016,11-09,100,151
2016,11-09,200,78
2016,11-09,300,480
2016,11-09,400,35
2016,11-09,500,289
2016,11-09,600,658
2016,11-09,700,989
2016,11-09,800,217
2016,11-09,900,383
2016,11-10,0,5489
2016,11-10,100,186
2016,11-10,200,106
2016,11-10,300,531
2016,11-10,400,66
2016,11-10,500,263
2016,11-10,600,695
2016,11-10,700,1275
2016,11-10,800,216
2016,11-10,900,421
2016,11-12,0,7075
2016,11-12,100,197
2016,11-12,200,103
2016,11-12,300,663
2016,11-12,400,56
2016,11-12,500,429
2016,11-12,600,965
2016,11-12,700,1659
2016,11-12,800,272
2016,11-12,900,475
2016,11-13,0,4063
2016,11-13,100,113
2016,11-13,200,61
2016,11-13,300,376
2016,11-13,400,24
2016,11-13,500,250
2016,11-13,600,510
2016,11-13,700,970
2016,11-13,800,151
2016,11-13,900,331
2016,11-14,0,5271
2016,11-14,100,182
2016,11-14,200,95
2016,11-14,300,561
2016,11-14,400,55
2016,11-14,500,386
2016,11-14,600,752
2016,11-14,700,1341
2016,11-14,800,261
2016,11-14,900,451
2016,11-15,0,5305
2016,11-15,100,147
2016,11-15,200,87
2016,11-15,300,566
2016,11-15,400,44
2016,11-15,500,298
2016,11-15,600,668
2016,11-15,700,1153
2016,11-15,800,199
2016,11-15,900,302
2016,11-16,0,5583
2016,11-16,100,174
2016,11-16,200,93
2016,11-16,300,528
2016,11-16,400,37
2016,11-16,500,334
2016,11-16,600,702
2016,11-16,700,1364
2016,11-16,800,207
2016,11-16,900,396
2016,11-17,0,5099
2016,11-17,100,172
2016,11-17,200,104
2016,11-17,300,603
2016,11-17,400,46
2016,11-17,500,272
2016,11-17,600,771
2016,11-17,700,1143
2016,11-17,800,267
2016,11-17,900,443
2016,11-18,0,3930
2016,11-18,100,135
2016,11-18,200,87
2016,11-18,300,388
2016,11-18,400,33
2016,11-18,500,222
2016,11-18,600,555
2016,11-18,700,791
2016,11-18,800,163
2016,11-18,900,303
2016,11-19,0,6433
2016,11-19,100,202
2016,11-19,200,132
2016,11-19,300,645
2016,11-19,400,47
2016,11-19,500,328
2016,11-19,600,877
2016,11-19,700,1605
2016,11-19,800,270
2016,11-19,900,468
2016,11-20,0,3680
2016,11-20,100,119
2016,11-20,200,66
2016,11-20,300,467
2016,11-20,400,25
2016,11-20,500,192
2016,11-20,600,492
2016,11-20,700,1052
2016,11-20,800,176
2016,11-20,900,305
2016,11-21,0,6163
2016,11-21,100,219
2016,11-21,200,105
2016,11-21,300,632
2016,11-21,400,48
2016,11-21,500,315
2016,11-21,600,817
2016,11-21,700,1469
2016,11-21,800,272
2016,11-21,900,448
2016,11-22,0,5651
2016,11-22,100,219
2016,11-22,200,122
2016,11-22,300,511
2016,11-22,400,41
2016,11-22,500,366
2016,11-22,600,711
2016,11-22,700,1403
2016,11-22,800,238
2016,11-22,900,375
2016,11-23,0,6845
2016,11-23,100,226
2016,11-23,200,120
2016,11-23,300,656
2016,11-23,400,75
2016,11-23,500,416
2016,11-23,600,905
2016,11-23,700,1445
2016,11-23,800,262
2016,11-23,900,502
2016,11-25,0,2862
2016,11-25,100,104
2016,11-25,200,55
2016,11-25,300,322
2016,11-25,400,30
2016,11-25,500,152
2016,11-25,600,411
2016,11-25,700,869
2016,11-25,800,172
2016,11-25,900,224
2016,11-26,0,5263
2016,11-26,100,167
2016,11-26,200,103
2016,11-26,300,500
2016,11-26,400,44
2016,11-26,500,361
2016,11-26,600,769
2016,11-26,700,1267
2016,11-26,800,206
2016,11-26,900,335
2016,11-27,0,3872
2016,11-27,100,102
2016,11-27,200,51
2016,11-27,300,399
2016,11-27,400,32
2016,11-27,500,216
2016,11-27,600,512
2016,11-27,700,1002
2016,11-27,800,173
2016,11-27,900,312
2016,11-28,0,5376
2016,11-28,100,174
2016,11-28,200,115
2016,11-28,300,567
2016,11-28,400,54
2016,11-28,500,291
2016,11-28,600,762
2016,11-28,700,1236
2016,11-28,800,219
2016,11-28,900,426
2016,11-29,0,5180
2016,11-29,100,157
2016,11-29,200,88
2016,11-29,300,491
2016,11-29,400,40
2016,11-29,500,262
2016,11-29,600,713
2016,11-29,700,1161
2016,11-29,800,207
2016,11-29,900,387
2016,11-30,0,5077
2016,11-30,100,150
2016,11-30,200,97
2016,11-30,300,508
2016,11-30,400,39
2016,11-30,500,281
2016,11-30,600,742
2016,11-30,700,1095
2016,11-30,800,239
2016,11-30,900,371
2016,12-01,0,5186
2016,12-01,100,174
2016,12-01,200,106
2016,12-01,300,487
2016,12-01,400,47
2016,12-01,500,234
2016,12-01,600,754
2016,12-01,700,1036
2016,12-01,800,241
2016,12-01,900,407
2016,12-02,0,3718
2016,12-02,100,92
2016,12-02,200,85
2016,12-02,300,440
2016,12-02,400,27
2016,12-02,500,184
2016,12-02,600,540
2016,12-02,700,737
2016,12-02,800,176
2016,12-02,900,288
2016,12-03,0,5534
2016,12-03,100,187
2016,12-03,200,125
2016,12-03,300,660
2016,12-03,400,34
2016,12-03,500,373
2016,12-03,600,888
2016,12-03,700,1398
2016,12-03,800,286
2016,12-03,900,431
2016,12-04,0,3588
2016,12-04,100,117
2016,12-04,200,83
2016,12-04,300,329
2016,12-04,400,38
2016,12-04,500,220
2016,12-04,600,488
2016,12-04,700,975
2016,12-04,800,187
2016,12-04,900,270
2016,12-05,0,5029
2016,12-05,100,200
2016,12-05,200,143
2016,12-05,300,634
2016,12-05,400,41
2016,12-05,500,303
2016,12-05,600,813
2016,12-05,700,1273
2016,12-05,800,260
2016,12-05,900,447
2016,12-06,0,4457
2016,12-06,100,145
2016,12-06,200,64
2016,12-06,300,499
2016,12-06,400,30
2016,12-06,500,256
2016,12-06,600,711
2016,12-06,700,1023
2016,12-06,800,235
2016,12-06,900,356
2016,12-07,0,4620
2016,12-07,100,130
2016,12-07,200,94
2016,12-07,300,510
2016,12-07,400,36
2016,12-07,500,258
2016,12-07,600,672
2016,12-07,700,1077
2016,12-07,800,314
2016,12-07,900,388
2016,12-08,0,4632
2016,12-08,100,155
2016,12-08,200,87
2016,12-08,300,485
2016,12-08,400,30
2016,12-08,500,270
2016,12-08,600,605
2016,12-08,700,1121
2016,12-08,800,171
2016,12-08,900,334
2016,12-09,0,2370
2016,12-09,100,105
2016,12-09,200,54
2016,12-09,300,222
2016,12-09,400,15
2016,12-09,500,129
2016,12-09,600,393
2016,12-09,700,679
2016,12-09,800,119
2016,12-09,900,218
2016,12-10,0,4982
2016,12-10,100,163
2016,12-10,200,90
2016,12-10,300,536
2016,12-10,400,35
2016,12-10,500,213
2016,12-10,600,736
2016,12-10,700,1335
2016,12-10,800,270
2016,12-10,900,407
2016,12-11,0,3130
2016,12-11,100,111
2016,12-11,200,71
2016,12-11,300,311
2016,12-11,400,16
2016,12-11,500,215
2016,12-11,600,445
2016,12-11,700,817
2016,12-11,800,153
2016,12-11,900,252
2016,12-12,0,5090
2016,12-12,100,159
2016,12-12,200,119
2016,12-12,300,562
2016,12-12,400,48
2016,12-12,500,299
2016,12-12,600,735
2016,12-12,700,1244
2016,12-12,800,256
2016,12-12,900,414
2016,12-13,0,4477
2016,12-13,100,163
2016,12-13,200,99
2016,12-13,300,449
2016,12-13,400,20
2016,12-13,500,269
2016,12-13,600,671
2016,12-13,700,1043
2016,12-13,800,181
2016,12-13,900,290
2016,12-14,0,4422
2016,12-14,100,152
2016,12-14,200,99
2016,12-14,300,440
2016,12-14,400,28
2016,12-14,500,243
2016,12-14,600,547
2016,12-14,700,1193
2016,12-14,800,176
2016,12-14,900,297
2016,12-15,0,4038
2016,12-15,100,151
2016,12-15,200,86
2016,12-15,300,451
2016,12-15,400,34
2016,12-15,500,180
2016,12-15,600,585
2016,12-15,700,1003
2016,12-15,800,161
2016,12-15,900,309
2016,12-16,0,3255
2016,12-16,100,131
2016,12-16,200,63
2016,12-16,300,330
2016,12-16,400,33
2016,12-16,500,181
2016,12-16,600,495
2016,12-16,700,794
2016,12-16,800,140
2016,12-16,900,242
2016,12-17,0,4647
2016,12-17,100,141
2016,12-17,200,80
2016,12-17,300,505
2016,12-17,400,27
2016,12-17,500,240
2016,12-17,600,697
2016,12-17,700,1167
2016,12-17,800,202
2016,12-17,900,403
2016,12-18,0,2942
2016,12-18,100,83
2016,12-18,200,62
2016,12-18,300,271
2016,12-18,400,17
2016,12-18,500,150
2016,12-18,600,405
2016,12-18,700,823
2016,12-18,800,126
2016,12-18,900,224
2016,12-19,0,5366
2016,12-19,100,164
2016,12-19,200,98
2016,12-19,300,435
2016,12-19,400,41
2016,12-19,500,246
2016,12-19,600,657
2016,12-19,700,1388
2016,12-19,800,178
2016,12-19,900,345
2016,12-20,0,4817
2016,12-20,100,153
2016,12-20,200,91
2016,12-20,300,447
2016,12-20,400,33
2016,12-20,500,214
2016,12-20,600,571
2016,12-20,700,1322
2016,12-20,800,238
2016,12-20,900,355
2016,12-21,0,4456
2016,12-21,100,129
2016,12-21,200,63
2016,12-21,300,369
2016,12-21,400,21
2016,12-21,500,190
2016,12-21,600,533
2016,12-21,700,1177
2016,12-21,800,197
2016,12-21,900,287
2016,12-22,0,4396
2016,12-22,100,178
2016,12-22,200,77
2016,12-22,300,446
2016,12-22,400,24
2016,12-22,500,279
2016,12-22,600,644
2016,12-22,700,1074
2016,12-22,800,192
2016,12-22,900,332
2016,12-23,0,3823
2016,12-23,100,127
2016,12-23,200,85
2016,12-23,300,408
2016,12-23,400,20
2016,12-23,500,175
2016,12-23,600,510
2016,12-23,700,1089
2016,12-23,800,182
2016,12-23,900,286
2016,12-26,0,4023
2016,12-26,100,162
2016,12-26,200,105
2016,12-26,300,420
2016,12-26,400,42
2016,12-26,500,240
2016,12-26,600,633
2016,12-26,700,1073
2016,12-26,800,196
2016,12-26,900,324
2016,12-27,0,5025
2016,12-27,100,155
2016,12-27,200,114
2016,12-27,300,518
2016,12-27,400,40
2016,12-27,500,283
2016,12-27,600,776
2016,12-27,700,1360
2016,12-27,800,216
2016,12-27,900,445
2016,12-28,0,5036
2016,12-28,100,181
2016,12-28,200,92
2016,12-28,300,471
2016,12-28,400,39
2016,12-28,500,290
